scenario_id,ego_id,rule,repairability,model,TV,TC,maneuvers,SAT_time,TC_time,reach_time,total_time
DEU_AachenBendplatz-1_91260_T-1279,10075,R_IN1,bingo,"{'~e', 'b', '~a'}",5,1,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.3855438232421875e-05,0.05053400993347168,0.04435014724731445,0.11821198463439941
DEU_AachenBendplatz-1_91280_T-1299,10079,R_IN1,bingo,"{'~e', 'b', '~a'}",5,1,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.457069396972656e-05,0.05507183074951172,0.04108405113220215,0.12085103988647461
Nr of scenarios,7,Nr of infeasible trajectories,0,0.0,Nr of repairable trajectories,7,1.0
scenario_id,ego_id,rule,repairability,model,TV,TC,maneuvers,SAT_time,TC_time,reach_time,total_time
DEU_AachenBendplatz-1_85140_T-5159,10407,R_IN1,bingo,"{'~a', 'b', '~e'}",5,1,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.744529724121094e-05,0.07776594161987305,0.042093515396118164,0.1717212200164795
DEU_AachenBendplatz-1_13540_T-559,10040,R_IN1,bingo,"{'~a', 'b'}",5,1,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.0994415283203125e-05,0.05350184440612793,0.047391414642333984,0.12669157981872559
DEU_AachenBendplatz-1_154520_T-4539,10285,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~a', 'd', '~e', '~b'}",4,-inf,[<Maneuver.KICKDOWN: 'kick-down'>],6.365776062011719e-05,0.03128933906555176,0,0.031352996826171875
DEU_AachenBendplatz-1_93520_T-3539,10208,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~a', 'd', '~e', '~b'}",6,4,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",6.318092346191406e-05,0.06873488426208496,0.025312423706054688,0.09411048889160156
DEU_AachenBendplatz-1_143020_T-3039,10228,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~a', 'd', '~e', '~b'}",4,-inf,[<Maneuver.KICKDOWN: 'kick-down'>],5.3882598876953125e-05,0.02858448028564453,0,0.028638362884521484
DEU_AachenBendplatz-1_132600_T-2619,10185,R_IN1,bingo,"{'~a', 'b', '~e'}",7,2,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",5.078315734863281e-05,0.06438446044921875,0.05319786071777344,0.14250969886779785
DEU_AachenBendplatz-1_11500_T-519,10043,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~a', 'd', '~e', '~b'}",6,-inf,[<Maneuver.KICKDOWN: 'kick-down'>],5.650520324707031e-05,0.033471107482910156,0,0.03352761268615723
DEU_AachenBendplatz-1_124040_T-4059,10264,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~a', 'd', '~e', '~b'}",6,-inf,[<Maneuver.KICKDOWN: 'kick-down'>],8.296966552734375e-05,0.05388212203979492,0,0.053965091705322266
DEU_AachenBendplatz-1_113780_T-3799,10256,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~a', 'd', '~e', '~b'}",7,-inf,[<Maneuver.KICKDOWN: 'kick-down'>],5.7697296142578125e-05,0.08550238609313965,0,0.08556008338928223
DEU_AachenBendplatz-1_16700_T-719,10046,R_IN4,initialization fails with x and/or y coordinate outside of projection domain,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_122140_T-2159,10119,R_IN4,bingo,"{'~d', '~n', '~f', '~j', '~e'}",9,2,[<Maneuver.BRAKE: 'brake'>],2.2172927856445312e-05,0.0830073356628418,0.043987274169921875,0.14690041542053223
DEU_AachenBendplatz-1_172740_T-2759,10202,R_IN4,bingo,"{'~j', '~n', '~i'}",4,2,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.075599670410156e-05,0.10219049453735352,0.041365623474121094,0.16614317893981934
DEU_AachenBendplatz-1_1240_T-59,10007,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~a', 'd', '~e', '~b'}",4,-inf,[<Maneuver.KICKDOWN: 'kick-down'>],5.340576171875e-05,0.029392480850219727,0,0.029445886611938477
DEU_AachenBendplatz-1_103440_T-3459,10202,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~a', 'd', '~e', '~b'}",5,-inf,[],6.341934204101562e-05,0.03214764595031738,0,0.0322110652923584
DEU_AachenBendplatz-1_71760_T-1779,10074,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~a', 'd', '~e', '~b'}",4,-inf,[<Maneuver.KICKDOWN: 'kick-down'>],5.626678466796875e-05,0.02883434295654297,0,0.028890609741210938
DEU_AachenBendplatz-1_73920_T-3939,10153,R_IN1,bingo,"{'~a', 'b', '~e'}",6,3,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.62396240234375e-05,0.05734753608703613,0.03698849678039551,0.1269073486328125
DEU_AachenBendplatz-1_161380_T-1399,10106,R_IN1,bingo,"{'~a', 'b', '~e'}",4,3,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.933906555175781e-05,0.047858476638793945,0.03955864906311035,0.1136171817779541
DEU_AachenBendplatz-1_10700_T-719,10051,R_IN1,bingo,"{'~a', 'b', '~e'}",7,4,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.8160552978515625e-05,0.06581616401672363,0.031140565872192383,0.11797881126403809
DEU_AachenBendplatz-1_83540_T-3559,10269,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~a', 'd', '~e', '~b'}",11,-inf,[<Maneuver.KICKDOWN: 'kick-down'>],6.699562072753906e-05,0.04662752151489258,0,0.04669451713562012
DEU_AachenBendplatz-1_113760_T-3779,10254,R_IN1,bingo,"{'~a', 'b', '~e'}",7,3,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.361701965332031e-05,0.06108736991882324,0.040335893630981445,0.1227884292602539
Nr of scenarios,9,Nr of infeasible trajectories,0,0.0,Nr of repairable trajectories,9,1.0
scenario_id,ego_id,rule,repairability,model,TV,TC,maneuvers,SAT_time,TC_time,reach_time,total_time
DEU_AachenBendplatz-1_152840_T-2859,10184,R_IN4,bingo,"{'~f', '~e', '~j', '~d', '~n'}",6,3,[<Maneuver.BRAKE: 'brake'>],2.86102294921875e-05,0.07860755920410156,0.04759693145751953,0.14803504943847656
DEU_AachenBendplatz-1_93760_T-3779,10229,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~e', '~a', 'd', '~b'}",5,-inf,[<Maneuver.KICKDOWN: 'kick-down'>],5.745887756347656e-05,0.028264999389648438,0,0.028322458267211914
DEU_AachenBendplatz-1_15220_T-239,10018,R_IN1,initial feasibility
DEU_AachenBendplatz-1_141960_T-1979,10140,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~e', '~a', 'd', '~b'}",8,6,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",5.245208740234375e-05,0.06095457077026367,0.020641565322875977,0.08164858818054199
DEU_AachenBendplatz-1_81000_T-1019,10078,R_IN1,bingo,"{'~a', 'b', '~e'}",8,4,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.62396240234375e-05,0.06430172920227051,0.05704617500305176,0.13974928855895996
DEU_AachenBendplatz-1_113840_T-3859,10258,R_IN1,initial feasibility
DEU_AachenBendplatz-1_122260_T-2279,10128,R_IN1,bingo,"{'~a', 'b', '~e'}",10,4,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.719329833984375e-05,0.0902400016784668,0.035684823989868164,0.1465153694152832
DEU_AachenBendplatz-1_163720_T-3739,10270,R_IN1,bingo,"{'~a', 'b'}",8,5,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.0517578125e-05,0.06067705154418945,0.038210391998291016,0.11729645729064941
DEU_AachenBendplatz-1_13840_T-859,10063,R_IN1,bingo,"{'~a', 'b', '~e'}",8,5,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.4345855712890625e-05,0.06725811958312988,0.034815073013305664,0.1256394386291504
DEU_AachenBendplatz-1_81940_T-1959,10157,R_IN1,bingo,"{'~a', 'b', '~e'}",7,4,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.6716461181640625e-05,0.05369687080383301,0.06766700744628906,0.1420731544494629
DEU_AachenBendplatz-1_163680_T-3699,10267,R_IN4,bingo,"{'~f', '~n', '~e', '~j'}",12,4,[<Maneuver.BRAKE: 'brake'>],2.7418136596679688e-05,0.10873913764953613,0.03969120979309082,0.16770029067993164
DEU_AachenFrankenburg-1_225620_T-5639,10507,R_IN4,bingo,"{'~j', '~d', '~n'}",11,4,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.3603439331054688e-05,0.15291428565979004,0.04988694190979004,0.2234201431274414
DEU_AachenBendplatz-1_171180_T-1199,10090,R_IN1,bingo,"{'~a', 'b'}",8,5,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.0994415283203125e-05,0.05762124061584473,0.035518646240234375,0.11434721946716309
DEU_AachenBendplatz-1_171380_T-1399,10107,R_IN1,bingo,"{'~a', 'b', '~e'}",8,5,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.528594970703125e-05,0.056737661361694336,0.028751134872436523,0.10338616371154785
DEU_AachenBendplatz-1_14360_T-379,10028,R_IN1,bingo,"{'~a', 'b', '~e'}",9,5,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",5.14984130859375e-05,0.07936239242553711,0.04857611656188965,0.1496579647064209
DEU_AachenBendplatz-1_132180_T-2199,10158,R_IN1,bingo,"{'~a', 'b', '~e'}",9,6,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.410743713378906e-05,0.07081460952758789,0.035927534103393555,0.1246185302734375
DEU_AachenBendplatz-1_151880_T-1899,10123,R_IN4,bingo,"{'~f', '~n', '~e', '~j'}",10,5,[<Maneuver.BRAKE: 'brake'>],2.5272369384765625e-05,0.09279179573059082,0.03957200050354004,0.1496891975402832
DEU_AachenBendplatz-1_162280_T-2299,10179,R_IN4,bingo,"{'~g', 'h', '~b', '~i', '~c', 'o', '~d', '~k', '~m', 'n', '~f', '~a', '~e', '~j'}",12,5,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",0.00010609626770019531,0.6804370880126953,0.13293004035949707,0.8314034938812256
DEU_AachenBendplatz-1_141640_T-1659,10098,R_IN4,initialization fails with x and/or y coordinate outside of projection domain,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_134380_T-4399,10309,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~e', '~a', 'd', '~b'}",10,8,[],5.2928924560546875e-05,0.03164935111999512,0.023994922637939453,0.05569720268249512
Nr of scenarios,16,Nr of infeasible trajectories,2,0.125,Nr of repairable trajectories,14,1.0
scenario_id,ego_id,rule,repairability,model,TV,TC,maneuvers,SAT_time,TC_time,reach_time,total_time
DEU_AachenBendplatz-1_125580_T-5599,10402,R_IN1,bingo,"{'~a', '~e', 'b'}",10,6,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.887580871582031e-05,0.0965578556060791,0.03563499450683594,0.1600630283355713
DEU_AachenBendplatz-1_101260_T-1279,10083,R_IN4,"initialization fails with CUDA out of memory. Tried to allocate 1.68 GiB. GPU 0 has a total capacity of 39.38 GiB of which 1.82 GiB is free. Process 2131618 has 1.24 GiB memory in use. Process 465571 has 514.00 MiB memory in use. Process 3835017 has 32.26 GiB memory in use. Including non-PyTorch memory, this process has 3.53 GiB memory in use. Of the allocated memory 2.65 GiB is allocated by PyTorch, and 364.38 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_102320_T-2339,10147,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~a', '~e', 'd', '~b'}",11,9,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",5.054473876953125e-05,0.0589299201965332,0.021815776824951172,0.0807962417602539
DEU_AachenBendplatz-1_102160_T-2179,10130,R_IN1,bingo,"{'~a', 'b'}",11,8,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.457069396972656e-05,0.056693315505981445,0.030425071716308594,0.10131025314331055
DEU_AachenBendplatz-1_144920_T-4939,10367,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~a', '~e', 'd', '~b'}",8,-inf,[],4.839897155761719e-05,0.03992009162902832,0,0.03996849060058594
DEU_AachenBendplatz-1_83420_T-3439,10262,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~a', '~e', 'd', '~b'}",11,9,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",5.507469177246094e-05,0.06035304069519043,0.022057294845581055,0.08246541023254395
DEU_AachenBendplatz-1_124320_T-4339,10290,R_IN1,bingo,"{'~a', '~e', 'b'}",10,5,[<Maneuver.KICKDOWN: 'kick-down'>],3.814697265625e-05,0.03924155235290527,0.03987598419189453,0.10097217559814453
DEU_AachenBendplatz-1_132580_T-2599,10183,R_IN1,bingo,"{'~a', '~e', 'b'}",11,5,[<Maneuver.KICKDOWN: 'kick-down'>],3.743171691894531e-05,0.03899049758911133,0.04416990280151367,0.10339951515197754
DEU_AachenBendplatz-1_71480_T-1499,10069,R_IN1,bingo,"{'~a', '~e', 'b'}",11,8,[<Maneuver.KICKDOWN: 'kick-down'>],3.2901763916015625e-05,0.03931403160095215,0.02741384506225586,0.08146262168884277
DEU_AachenBendplatz-1_143920_T-3939,10304,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~a', '~e', 'd', '~b'}",12,10,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",5.1021575927734375e-05,0.05805802345275879,0.021394014358520508,0.07950305938720703
DEU_AachenBendplatz-1_83340_T-3359,10255,R_IN1,bingo,"{'~a', '~e', 'b'}",12,9,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.933906555175781e-05,0.05635547637939453,0.02570509910583496,0.09611368179321289
DEU_AachenBendplatz-1_143100_T-3119,10232,R_IN1,bingo,"{'~a', '~e', 'b'}",11,8,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.790855407714844e-05,0.05936312675476074,0.057015180587768555,0.13413524627685547
DEU_AachenBendplatz-1_162040_T-2059,10162,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~a', '~e', 'd', '~b'}",11,9,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.792213439941406e-05,0.0676124095916748,0.023555755615234375,0.0912160873413086
DEU_AachenBendplatz-1_123880_T-3899,10251,R_IN1,bingo,"{'~a', '~e', 'b'}",13,8,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.4809112548828125e-05,0.06558823585510254,0.04514718055725098,0.12649774551391602
DEU_AachenBendplatz-1_132020_T-2039,10150,R_IN1,bingo,"{'~a', '~e', 'b'}",12,8,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.4809112548828125e-05,0.06235313415527344,0.02774953842163086,0.13341736793518066
DEU_AachenBendplatz-1_154860_T-4879,10303,R_IN1,bingo,"{'~a', '~e', 'b'}",12,9,[<Maneuver.KICKDOWN: 'kick-down'>],3.337860107421875e-05,0.03910708427429199,0.02676081657409668,0.07898640632629395
DEU_AachenBendplatz-1_7120_T-139,10017,R_IN1,bingo,"{'~a', '~e', 'b'}",13,8,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.506111145019531e-05,0.07151246070861816,0.03303265571594238,0.12082195281982422
DEU_AachenFrankenburg-1_265260_T-5279,10453,R_IN4,bingo,"{'~d', '~a', '~e', '~k', 'f', '~c', '~i', '~j', '~g', '~h', '~o', 'n', '~b'}",9,4,"[<Maneuver.KICKDOWN: 'kick-down'>, <Maneuver.STEERLEFT: 'steer to the left'>, <Maneuver.STEERRIGHT: 'steer to the right'>]",8.559226989746094e-05,0.3428025245666504,0.039525508880615234,0.4411783218383789
DEU_AachenBendplatz-1_143560_T-3579,10274,R_IN1,bingo,"{'~a', '~e', 'b'}",12,8,[<Maneuver.KICKDOWN: 'kick-down'>],3.600120544433594e-05,0.06094956398010254,0.03243684768676758,0.11105561256408691
DEU_AachenBendplatz-1_122380_T-2399,10146,R_IN1,bingo,"{'~a', '~e', 'b'}",14,9,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.5762786865234375e-05,0.06915140151977539,0.03390336036682129,0.11634135246276855
Nr of scenarios,14,Nr of infeasible trajectories,0,0.0,Nr of repairable trajectories,14,1.0
scenario_id,ego_id,rule,repairability,model,TV,TC,maneuvers,SAT_time,TC_time,reach_time,total_time
DEU_AachenBendplatz-1_125560_T-5579,10400,R_IN1,bingo,"{'~e', 'b', '~a'}",13,6,[<Maneuver.KICKDOWN: 'kick-down'>],3.528594970703125e-05,0.04183650016784668,0.03985190391540527,0.10211658477783203
DEU_AachenBendplatz-1_161440_T-1459,10124,R_IN1,bingo,"{'~e', 'b', '~a'}",10,9,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.6716461181640625e-05,0.04384422302246094,0.026406288146972656,0.08260321617126465
DEU_AachenBendplatz-1_81800_T-1819,10144,R_IN1,bingo,"{'~e', 'b', '~a'}",14,9,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.695487976074219e-05,0.12772655487060547,0.027817249298095703,0.16975164413452148
DEU_AachenBendplatz-1_124500_T-4519,10305,R_IN1,bingo,"{'~e', 'b', '~a'}",13,9,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.790855407714844e-05,0.0699305534362793,0.03030991554260254,0.12263321876525879
DEU_AachenBendplatz-1_82520_T-2539,10192,R_IN1,bingo,"{'~e', 'b', '~a'}",14,11,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.552436828613281e-05,0.07903075218200684,0.026603221893310547,0.11710667610168457
DEU_AachenBendplatz-1_13520_T-539,10031,R_IN1,bingo,"{'~e', 'b', '~a'}",13,10,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.57763671875e-05,0.06673908233642578,0.02920842170715332,0.10895895957946777
DEU_AachenBendplatz-1_155340_T-5359,10343,R_IN1,bingo,"{'~e', 'b', '~a'}",14,10,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.504753112792969e-05,0.06777143478393555,0.029007673263549805,0.10924720764160156
DEU_AachenBendplatz-1_151140_T-1159,10087,R_IN1,bingo,"{'~e', 'b', '~a'}",12,11,[<Maneuver.KICKDOWN: 'kick-down'>],4.00543212890625e-05,0.029226064682006836,0.0285336971282959,0.06989455223083496
DEU_AachenBendplatz-1_154820_T-4839,10300,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~e', '~b', 'd', '~a'}",13,12,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",5.91278076171875e-05,0.05426645278930664,0.02233719825744629,0.07666277885437012
DEU_AachenBendplatz-1_121020_T-1039,10053,R_IN1,bingo,"{'~e', 'b', '~a'}",13,11,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.9577484130859375e-05,0.056201934814453125,0.023413896560668945,0.09108400344848633
DEU_AachenBendplatz-1_82760_T-2779,10212,R_IN1,bingo,"{'b', '~a'}",14,8,[<Maneuver.KICKDOWN: 'kick-down'>],2.6464462280273438e-05,0.04028677940368652,0.03342604637145996,0.09264779090881348
DEU_AachenBendplatz-1_84320_T-4339,10334,R_IN1,bingo,"{'~e', 'b', '~a'}",13,12,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.4809112548828125e-05,0.04206562042236328,0.02493000030517578,0.07771062850952148
DEU_AachenBendplatz-1_142480_T-2499,10180,R_IN1,bingo,"{'~e', 'b', '~a'}",16,12,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.3855438232421875e-05,0.06246495246887207,0.025102853775024414,0.09836149215698242
DEU_AachenBendplatz-1_84580_T-4599,10361,R_IN1,bingo,"{'~e', 'b', '~a'}",14,13,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.504753112792969e-05,0.03047490119934082,0.023074865341186523,0.06331491470336914
DEU_AachenBendplatz-1_81520_T-1539,10114,R_IN1,bingo,"{'~e', 'b', '~a'}",14,13,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.814697265625e-05,0.03938412666320801,0.024691343307495117,0.07299232482910156
DEU_AachenBendplatz-1_73200_T-3219,10123,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~e', '~b', 'd', '~a'}",16,-inf,[<Maneuver.KICKDOWN: 'kick-down'>],5.054473876953125e-05,0.050884246826171875,0,0.050934791564941406
DEU_AachenBendplatz-1_151520_T-1539,10108,R_IN1,bingo,"{'b', '~a'}",15,13,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.6702880859375e-05,0.05349278450012207,0.0231320858001709,0.08569169044494629
DEU_AachenBendplatz-1_101840_T-1859,10111,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~e', '~b', 'd', '~a'}",17,15,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",5.221366882324219e-05,0.055793046951293945,0.023322105407714844,0.07916736602783203
DEU_AachenBendplatz-1_121740_T-1759,10096,R_IN1,bingo,"{'~e', 'b', '~a'}",17,10,[<Maneuver.KICKDOWN: 'kick-down'>],3.6716461181640625e-05,0.03727841377258301,0.051277875900268555,0.12148213386535645
DEU_AachenBendplatz-1_1720_T-39,10013,R_IN1,bingo,"{'~e', 'b', '~a'}",16,9,[<Maneuver.KICKDOWN: 'kick-down'>],3.457069396972656e-05,0.03536343574523926,0.030830860137939453,0.08226442337036133
Nr of scenarios,17,Nr of infeasible trajectories,0,0.0,Nr of repairable trajectories,17,1.0
scenario_id,ego_id,rule,repairability,model,TV,TC,maneuvers,SAT_time,TC_time,reach_time,total_time
DEU_AachenBendplatz-1_161200_T-1219,10100,R_IN1,bingo,"{'b', '~a', '~e'}",17,4,[<Maneuver.KICKDOWN: 'kick-down'>],5.125999450683594e-05,0.04419350624084473,0.04437518119812012,0.11290836334228516
DEU_AachenBendplatz-1_133380_T-3399,10235,R_IN1,bingo,"{'b', '~a', '~e'}",18,16,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.910064697265625e-05,0.04899191856384277,0.021636962890625,0.07667684555053711
DEU_AachenBendplatz-1_15920_T-939,10064,R_IN1,bingo,"{'b', '~a', '~e'}",18,16,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.790855407714844e-05,0.050611019134521484,0.02237081527709961,0.07911062240600586
DEU_AachenBendplatz-1_122600_T-2619,10162,R_IN1,bingo,"{'b', '~a', '~e'}",18,16,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.695487976074219e-05,0.048735618591308594,0.02180171012878418,0.07651352882385254
DEU_AachenBendplatz-1_112180_T-2199,10139,R_IN1,bingo,"{'b', '~a', '~e'}",17,16,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.8623809814453125e-05,0.05384206771850586,0.021349430084228516,0.08263540267944336
DEU_AachenBendplatz-1_174480_T-4499,10329,R_IN1,bingo,"{'b', '~a', '~e'}",18,17,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.528594970703125e-05,0.04445362091064453,0.021323442459106445,0.07070207595825195
DEU_AachenBendplatz-1_82620_T-2639,10197,R_IN1,bingo,"{'b', '~a', '~e'}",18,17,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",5.14984130859375e-05,0.04349398612976074,0.02020406723022461,0.06836509704589844
DEU_AachenBendplatz-1_133560_T-3579,10256,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~n', '~c', '~e', '~l', '~k', '~a', '~h', '~f', 'd', 'j', '~g', '~i', 'o', '~b'}",4,0,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",0.00010561943054199219,0.228987455368042,0.09588384628295898,0.32497692108154297
DEU_AachenBendplatz-1_162440_T-2459,10193,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~n', '~d', 'c', '~e', '~l', '~k', '~a', '~h', '~f', 'j', '~g', '~i', 'o', '~b'}",5,0,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",9.965896606445312e-05,0.2959921360015869,0.09170985221862793,0.3878016471862793
DEU_AachenBendplatz-1_153060_T-3079,10203,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~n', '~d', 'c', '~e', '~l', '~k', '~a', '~h', '~f', 'j', '~g', '~i', 'o', '~b'}",6,0,[<Maneuver.KICKDOWN: 'kick-down'>],9.942054748535156e-05,0.2604391574859619,0.10219573974609375,0.362734317779541
DEU_AachenFrankenburg-1_206020_T-6039,10462,R_IN4,bingo,"{'~n', '~j'}",5,0,[<Maneuver.BRAKE: 'brake'>],1.9073486328125e-05,0.04963111877441406,0.04475283622741699,0.12192940711975098
DEU_AachenBendplatz-1_81800_T-1819,10134,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~d', '~c', 'f', 'l', '~j', '~e', '~i', '~a', '~h', '~g', '~m', '~k', 'n', 'o', '~b'}",6,2,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.CONSTANT: 'constant velocity'>, <Maneuver.KICKDOWN: 'kick-down'>]",0.00013017654418945312,0.2742016315460205,0.1529989242553711,0.42733073234558105
DEU_AachenBendplatz-1_121200_T-1219,10067,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~d', '~c', 'l', '~j', '~e', '~i', '~a', '~h', 'b', '~g', '~f', '~m', '~k', 'n', 'o'}",9,4,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.CONSTANT: 'constant velocity'>, <Maneuver.KICKDOWN: 'kick-down'>]",0.00012826919555664062,0.3819005489349365,0.13093113899230957,0.5129599571228027
